a_max_b_random_00 len1=500000 len2=60309 qn=439691 in=54962 nblk=8 Fi=131072 Fl=131072 Fc=65536 cyc=1 blkW=5.243e+07
burnikel_ziegler_bound_02 len1=358 len2=179 qn=179 in=64 nblk=3 Fi=192 Fl=256 Fc=192 cyc=0 blkW=2.458e+04
burnikel_ziegler_bound_02 len1=360 len2=180 qn=180 in=64 nblk=3 Fi=192 Fl=256 Fc=192 cyc=0 blkW=2.458e+04
burnikel_ziegler_bound_02 len1=360 len2=180 qn=180 in=64 nblk=3 Fi=192 Fl=256 Fc=192 cyc=0 blkW=2.458e+04
burnikel_ziegler_bound_02 len1=360 len2=180 qn=180 in=64 nblk=3 Fi=192 Fl=256 Fc=192 cyc=0 blkW=2.458e+04
burnikel_ziegler_bound_02 len1=360 len2=180 qn=180 in=64 nblk=3 Fi=192 Fl=256 Fc=192 cyc=0 blkW=2.458e+04
burnikel_ziegler_bound_02 len1=360 len2=180 qn=180 in=64 nblk=3 Fi=192 Fl=256 Fc=192 cyc=0 blkW=2.458e+04
burnikel_ziegler_bound_02 len1=360 len2=180 qn=180 in=64 nblk=3 Fi=192 Fl=256 Fc=192 cyc=0 blkW=2.458e+04
burnikel_ziegler_bound_02 len1=362 len2=181 qn=181 in=64 nblk=3 Fi=192 Fl=256 Fc=192 cyc=0 blkW=2.458e+04
burnikel_ziegler_bound_02 len1=362 len2=181 qn=181 in=64 nblk=3 Fi=192 Fl=256 Fc=192 cyc=0 blkW=2.458e+04
burnikel_ziegler_bound_02 len1=362 len2=181 qn=181 in=64 nblk=3 Fi=192 Fl=256 Fc=192 cyc=0 blkW=2.458e+04
burnikel_ziegler_bound_02 len1=362 len2=181 qn=181 in=64 nblk=3 Fi=192 Fl=256 Fc=192 cyc=0 blkW=2.458e+04
burnikel_ziegler_bound_02 len1=362 len2=181 qn=181 in=64 nblk=3 Fi=192 Fl=256 Fc=192 cyc=0 blkW=2.458e+04
burnikel_ziegler_bound_02 len1=362 len2=181 qn=181 in=64 nblk=3 Fi=192 Fl=256 Fc=192 cyc=0 blkW=2.458e+04
burnikel_ziegler_bound_02 len1=362 len2=181 qn=181 in=64 nblk=3 Fi=192 Fl=256 Fc=192 cyc=0 blkW=2.458e+04
burnikel_ziegler_bound_02 len1=364 len2=182 qn=182 in=64 nblk=3 Fi=192 Fl=256 Fc=192 cyc=0 blkW=2.458e+04
burnikel_ziegler_bound_02 len1=364 len2=182 qn=182 in=64 nblk=3 Fi=192 Fl=256 Fc=192 cyc=0 blkW=2.458e+04
burnikel_ziegler_bound_02 len1=364 len2=182 qn=182 in=64 nblk=3 Fi=192 Fl=256 Fc=192 cyc=0 blkW=2.458e+04
burnikel_ziegler_bound_02 len1=364 len2=182 qn=182 in=64 nblk=3 Fi=192 Fl=256 Fc=192 cyc=0 blkW=2.458e+04
burnikel_ziegler_bound_02 len1=364 len2=182 qn=182 in=64 nblk=3 Fi=192 Fl=256 Fc=192 cyc=0 blkW=2.458e+04
burnikel_ziegler_bound_02 len1=364 len2=182 qn=182 in=64 nblk=3 Fi=192 Fl=256 Fc=192 cyc=0 blkW=2.458e+04
burnikel_ziegler_bound_02 len1=365 len2=182 qn=183 in=92 nblk=2 Fi=192 Fl=384 Fc=192 cyc=1 blkW=1.901e+04
burnikel_ziegler_bound_02 len1=366 len2=183 qn=183 in=64 nblk=3 Fi=192 Fl=256 Fc=192 cyc=0 blkW=2.458e+04
burnikel_ziegler_bound_02 len1=366 len2=183 qn=183 in=64 nblk=3 Fi=192 Fl=256 Fc=192 cyc=0 blkW=2.458e+04
burnikel_ziegler_bound_02 len1=366 len2=183 qn=183 in=64 nblk=3 Fi=192 Fl=256 Fc=192 cyc=0 blkW=2.458e+04
burnikel_ziegler_bound_02 len1=366 len2=183 qn=183 in=64 nblk=3 Fi=192 Fl=256 Fc=192 cyc=0 blkW=2.458e+04
burnikel_ziegler_bound_02 len1=366 len2=183 qn=183 in=64 nblk=3 Fi=192 Fl=256 Fc=192 cyc=0 blkW=2.458e+04
burnikel_ziegler_bound_02 len1=366 len2=183 qn=183 in=64 nblk=3 Fi=192 Fl=256 Fc=192 cyc=0 blkW=2.458e+04
burnikel_ziegler_bound_02 len1=368 len2=184 qn=184 in=64 nblk=3 Fi=192 Fl=256 Fc=192 cyc=0 blkW=2.458e+04
burnikel_ziegler_bound_02 len1=368 len2=184 qn=184 in=64 nblk=3 Fi=192 Fl=256 Fc=192 cyc=0 blkW=2.458e+04
burnikel_ziegler_bound_02 len1=368 len2=184 qn=184 in=64 nblk=3 Fi=192 Fl=256 Fc=192 cyc=0 blkW=2.458e+04
burnikel_ziegler_bound_02 len1=368 len2=184 qn=184 in=64 nblk=3 Fi=192 Fl=256 Fc=192 cyc=0 blkW=2.458e+04
burnikel_ziegler_bound_02 len1=368 len2=184 qn=184 in=64 nblk=3 Fi=192 Fl=256 Fc=192 cyc=0 blkW=2.458e+04
burnikel_ziegler_bound_02 len1=368 len2=184 qn=184 in=64 nblk=3 Fi=192 Fl=256 Fc=192 cyc=0 blkW=2.458e+04
burnikel_ziegler_bound_02 len1=368 len2=184 qn=184 in=64 nblk=3 Fi=192 Fl=256 Fc=192 cyc=0 blkW=2.458e+04
burnikel_ziegler_bound_02 len1=370 len2=185 qn=185 in=64 nblk=3 Fi=192 Fl=256 Fc=192 cyc=0 blkW=2.458e+04
burnikel_ziegler_bound_02 len1=370 len2=185 qn=185 in=64 nblk=3 Fi=192 Fl=256 Fc=192 cyc=0 blkW=2.458e+04
burnikel_ziegler_bound_02 len1=370 len2=185 qn=185 in=64 nblk=3 Fi=192 Fl=256 Fc=192 cyc=0 blkW=2.458e+04
burnikel_ziegler_bound_02 len1=370 len2=185 qn=185 in=64 nblk=3 Fi=192 Fl=256 Fc=192 cyc=0 blkW=2.458e+04
burnikel_ziegler_bound_02 len1=370 len2=185 qn=185 in=64 nblk=3 Fi=192 Fl=256 Fc=192 cyc=0 blkW=2.458e+04
burnikel_ziegler_bound_02 len1=370 len2=185 qn=185 in=64 nblk=3 Fi=192 Fl=256 Fc=192 cyc=0 blkW=2.458e+04
burnikel_ziegler_bound_02 len1=371 len2=185 qn=186 in=93 nblk=2 Fi=192 Fl=384 Fc=192 cyc=1 blkW=1.901e+04
burnikel_ziegler_bound_02 len1=372 len2=186 qn=186 in=64 nblk=3 Fi=192 Fl=256 Fc=192 cyc=0 blkW=2.458e+04
burnikel_ziegler_bound_02 len1=372 len2=186 qn=186 in=64 nblk=3 Fi=192 Fl=256 Fc=192 cyc=0 blkW=2.458e+04
burnikel_ziegler_bound_02 len1=372 len2=186 qn=186 in=64 nblk=3 Fi=192 Fl=256 Fc=192 cyc=0 blkW=2.458e+04
burnikel_ziegler_bound_02 len1=372 len2=186 qn=186 in=64 nblk=3 Fi=192 Fl=256 Fc=192 cyc=0 blkW=2.458e+04
burnikel_ziegler_bound_02 len1=372 len2=186 qn=186 in=64 nblk=3 Fi=192 Fl=256 Fc=192 cyc=0 blkW=2.458e+04
burnikel_ziegler_bound_02 len1=372 len2=186 qn=186 in=64 nblk=3 Fi=192 Fl=256 Fc=192 cyc=0 blkW=2.458e+04
burnikel_ziegler_bound_02 len1=374 len2=187 qn=187 in=64 nblk=3 Fi=192 Fl=256 Fc=192 cyc=0 blkW=2.458e+04
burnikel_ziegler_bound_02 len1=374 len2=187 qn=187 in=64 nblk=3 Fi=192 Fl=256 Fc=192 cyc=0 blkW=2.458e+04
burnikel_ziegler_bound_02 len1=374 len2=187 qn=187 in=64 nblk=3 Fi=192 Fl=256 Fc=192 cyc=0 blkW=2.458e+04
burnikel_ziegler_bound_02 len1=374 len2=187 qn=187 in=64 nblk=3 Fi=192 Fl=256 Fc=192 cyc=0 blkW=2.458e+04
burnikel_ziegler_bound_02 len1=374 len2=187 qn=187 in=64 nblk=3 Fi=192 Fl=256 Fc=192 cyc=0 blkW=2.458e+04
burnikel_ziegler_bound_02 len1=374 len2=187 qn=187 in=64 nblk=3 Fi=192 Fl=256 Fc=192 cyc=0 blkW=2.458e+04
burnikel_ziegler_bound_02 len1=374 len2=187 qn=187 in=64 nblk=3 Fi=192 Fl=256 Fc=192 cyc=0 blkW=2.458e+04
burnikel_ziegler_bound_02 len1=376 len2=188 qn=188 in=64 nblk=3 Fi=192 Fl=256 Fc=192 cyc=0 blkW=2.458e+04
burnikel_ziegler_bound_02 len1=376 len2=188 qn=188 in=64 nblk=3 Fi=192 Fl=256 Fc=192 cyc=0 blkW=2.458e+04
burnikel_ziegler_bound_02 len1=376 len2=188 qn=188 in=64 nblk=3 Fi=192 Fl=256 Fc=192 cyc=0 blkW=2.458e+04
burnikel_ziegler_bound_02 len1=376 len2=188 qn=188 in=64 nblk=3 Fi=192 Fl=256 Fc=192 cyc=0 blkW=2.458e+04
burnikel_ziegler_bound_02 len1=376 len2=188 qn=188 in=64 nblk=3 Fi=192 Fl=256 Fc=192 cyc=0 blkW=2.458e+04
burnikel_ziegler_bound_02 len1=376 len2=188 qn=188 in=64 nblk=3 Fi=192 Fl=256 Fc=192 cyc=0 blkW=2.458e+04
burnikel_ziegler_bound_02 len1=377 len2=188 qn=189 in=95 nblk=2 Fi=192 Fl=384 Fc=192 cyc=1 blkW=1.901e+04
burnikel_ziegler_bound_02 len1=378 len2=189 qn=189 in=64 nblk=3 Fi=192 Fl=256 Fc=192 cyc=0 blkW=2.458e+04
burnikel_ziegler_bound_02 len1=378 len2=189 qn=189 in=64 nblk=3 Fi=192 Fl=256 Fc=192 cyc=0 blkW=2.458e+04
burnikel_ziegler_bound_02 len1=378 len2=189 qn=189 in=64 nblk=3 Fi=192 Fl=256 Fc=192 cyc=0 blkW=2.458e+04
burnikel_ziegler_bound_02 len1=378 len2=189 qn=189 in=64 nblk=3 Fi=192 Fl=256 Fc=192 cyc=0 blkW=2.458e+04
burnikel_ziegler_bound_02 len1=378 len2=189 qn=189 in=64 nblk=3 Fi=192 Fl=256 Fc=192 cyc=0 blkW=2.458e+04
burnikel_ziegler_bound_02 len1=378 len2=189 qn=189 in=64 nblk=3 Fi=192 Fl=256 Fc=192 cyc=0 blkW=2.458e+04
burnikel_ziegler_bound_02 len1=380 len2=190 qn=190 in=64 nblk=3 Fi=192 Fl=256 Fc=192 cyc=0 blkW=2.458e+04
burnikel_ziegler_bound_02 len1=380 len2=190 qn=190 in=64 nblk=3 Fi=192 Fl=256 Fc=192 cyc=0 blkW=2.458e+04
burnikel_ziegler_bound_02 len1=380 len2=190 qn=190 in=64 nblk=3 Fi=192 Fl=256 Fc=192 cyc=0 blkW=2.458e+04
burnikel_ziegler_bound_02 len1=380 len2=190 qn=190 in=64 nblk=3 Fi=192 Fl=256 Fc=192 cyc=0 blkW=2.458e+04
burnikel_ziegler_bound_02 len1=380 len2=190 qn=190 in=64 nblk=3 Fi=192 Fl=256 Fc=192 cyc=0 blkW=2.458e+04
burnikel_ziegler_bound_02 len1=380 len2=190 qn=190 in=64 nblk=3 Fi=192 Fl=256 Fc=192 cyc=0 blkW=2.458e+04
burnikel_ziegler_bound_02 len1=380 len2=190 qn=190 in=64 nblk=3 Fi=192 Fl=256 Fc=192 cyc=0 blkW=2.458e+04
burnikel_ziegler_bound_02 len1=382 len2=191 qn=191 in=64 nblk=3 Fi=192 Fl=256 Fc=192 cyc=0 blkW=2.458e+04
burnikel_ziegler_bound_02 len1=382 len2=191 qn=191 in=64 nblk=3 Fi=192 Fl=256 Fc=192 cyc=0 blkW=2.458e+04
burnikel_ziegler_bound_02 len1=382 len2=191 qn=191 in=64 nblk=3 Fi=192 Fl=256 Fc=192 cyc=0 blkW=2.458e+04
burnikel_ziegler_bound_02 len1=382 len2=191 qn=191 in=64 nblk=3 Fi=192 Fl=256 Fc=192 cyc=0 blkW=2.458e+04
burnikel_ziegler_bound_02 len1=382 len2=191 qn=191 in=64 nblk=3 Fi=192 Fl=256 Fc=192 cyc=0 blkW=2.458e+04
burnikel_ziegler_bound_02 len1=382 len2=191 qn=191 in=64 nblk=3 Fi=192 Fl=256 Fc=192 cyc=0 blkW=2.458e+04
burnikel_ziegler_bound_02 len1=384 len2=192 qn=192 in=64 nblk=3 Fi=192 Fl=256 Fc=256 cyc=0 blkW=2.458e+04
burnikel_ziegler_bound_02 len1=384 len2=192 qn=192 in=64 nblk=3 Fi=192 Fl=256 Fc=256 cyc=0 blkW=2.458e+04
burnikel_ziegler_bound_02 len1=384 len2=192 qn=192 in=64 nblk=3 Fi=192 Fl=256 Fc=256 cyc=0 blkW=2.458e+04
burnikel_ziegler_bound_02 len1=384 len2=192 qn=192 in=64 nblk=3 Fi=192 Fl=256 Fc=256 cyc=0 blkW=2.458e+04
burnikel_ziegler_bound_02 len1=384 len2=192 qn=192 in=64 nblk=3 Fi=192 Fl=256 Fc=256 cyc=0 blkW=2.458e+04
burnikel_ziegler_bound_02 len1=384 len2=192 qn=192 in=64 nblk=3 Fi=192 Fl=256 Fc=256 cyc=0 blkW=2.458e+04
burnikel_ziegler_bound_02 len1=384 len2=192 qn=192 in=64 nblk=3 Fi=192 Fl=256 Fc=256 cyc=0 blkW=2.458e+04
burnikel_ziegler_bound_02 len1=386 len2=193 qn=193 in=64 nblk=4 Fi=192 Fl=384 Fc=256 cyc=0 blkW=5.275e+04
burnikel_ziegler_bound_02 len1=386 len2=193 qn=193 in=64 nblk=4 Fi=192 Fl=384 Fc=256 cyc=0 blkW=5.275e+04
burnikel_ziegler_bound_02 len1=386 len2=193 qn=193 in=64 nblk=4 Fi=192 Fl=384 Fc=256 cyc=0 blkW=5.275e+04
burnikel_ziegler_bound_02 len1=386 len2=193 qn=193 in=64 nblk=4 Fi=192 Fl=384 Fc=256 cyc=0 blkW=5.275e+04
burnikel_ziegler_bound_02 len1=386 len2=193 qn=193 in=64 nblk=4 Fi=192 Fl=384 Fc=256 cyc=0 blkW=5.275e+04
burnikel_ziegler_bound_02 len1=386 len2=193 qn=193 in=64 nblk=4 Fi=192 Fl=384 Fc=256 cyc=0 blkW=5.275e+04
burnikel_ziegler_bound_02 len1=386 len2=193 qn=193 in=64 nblk=4 Fi=192 Fl=384 Fc=256 cyc=0 blkW=5.275e+04
burnikel_ziegler_bound_02 len1=388 len2=194 qn=194 in=64 nblk=4 Fi=192 Fl=384 Fc=256 cyc=0 blkW=5.275e+04
burnikel_ziegler_bound_02 len1=388 len2=194 qn=194 in=64 nblk=4 Fi=192 Fl=384 Fc=256 cyc=0 blkW=5.275e+04
burnikel_ziegler_bound_02 len1=388 len2=194 qn=194 in=64 nblk=4 Fi=192 Fl=384 Fc=256 cyc=0 blkW=5.275e+04
burnikel_ziegler_bound_02 len1=388 len2=194 qn=194 in=64 nblk=4 Fi=192 Fl=384 Fc=256 cyc=0 blkW=5.275e+04
burnikel_ziegler_bound_02 len1=388 len2=194 qn=194 in=64 nblk=4 Fi=192 Fl=384 Fc=256 cyc=0 blkW=5.275e+04
burnikel_ziegler_bound_02 len1=388 len2=194 qn=194 in=64 nblk=4 Fi=192 Fl=384 Fc=256 cyc=0 blkW=5.275e+04
burnikel_ziegler_bound_02 len1=390 len2=195 qn=195 in=64 nblk=4 Fi=192 Fl=384 Fc=256 cyc=0 blkW=5.275e+04
burnikel_ziegler_bound_02 len1=390 len2=195 qn=195 in=64 nblk=4 Fi=192 Fl=384 Fc=256 cyc=0 blkW=5.275e+04
burnikel_ziegler_bound_02 len1=390 len2=195 qn=195 in=64 nblk=4 Fi=192 Fl=384 Fc=256 cyc=0 blkW=5.275e+04
burnikel_ziegler_bound_02 len1=390 len2=195 qn=195 in=64 nblk=4 Fi=192 Fl=384 Fc=256 cyc=0 blkW=5.275e+04
burnikel_ziegler_bound_02 len1=390 len2=195 qn=195 in=64 nblk=4 Fi=192 Fl=384 Fc=256 cyc=0 blkW=5.275e+04
burnikel_ziegler_bound_02 len1=390 len2=195 qn=195 in=64 nblk=4 Fi=192 Fl=384 Fc=256 cyc=0 blkW=5.275e+04
burnikel_ziegler_bound_02 len1=390 len2=195 qn=195 in=64 nblk=4 Fi=192 Fl=384 Fc=256 cyc=0 blkW=5.275e+04
burnikel_ziegler_bound_02 len1=392 len2=196 qn=196 in=64 nblk=4 Fi=192 Fl=384 Fc=256 cyc=0 blkW=5.275e+04
burnikel_ziegler_bound_02 len1=392 len2=196 qn=196 in=64 nblk=4 Fi=192 Fl=384 Fc=256 cyc=0 blkW=5.275e+04
burnikel_ziegler_bound_02 len1=392 len2=196 qn=196 in=64 nblk=4 Fi=192 Fl=384 Fc=256 cyc=0 blkW=5.275e+04
burnikel_ziegler_bound_02 len1=392 len2=196 qn=196 in=64 nblk=4 Fi=192 Fl=384 Fc=256 cyc=0 blkW=5.275e+04
burnikel_ziegler_bound_02 len1=392 len2=196 qn=196 in=64 nblk=4 Fi=192 Fl=384 Fc=256 cyc=0 blkW=5.275e+04
burnikel_ziegler_bound_02 len1=392 len2=196 qn=196 in=64 nblk=4 Fi=192 Fl=384 Fc=256 cyc=0 blkW=5.275e+04
burnikel_ziegler_bound_02 len1=393 len2=196 qn=197 in=99 nblk=2 Fi=256 Fl=384 Fc=256 cyc=1 blkW=2.138e+04
burnikel_ziegler_bound_02 len1=394 len2=197 qn=197 in=64 nblk=4 Fi=192 Fl=384 Fc=256 cyc=0 blkW=5.275e+04
burnikel_ziegler_bound_02 len1=394 len2=197 qn=197 in=64 nblk=4 Fi=192 Fl=384 Fc=256 cyc=0 blkW=5.275e+04
burnikel_ziegler_bound_02 len1=394 len2=197 qn=197 in=64 nblk=4 Fi=192 Fl=384 Fc=256 cyc=0 blkW=5.275e+04
burnikel_ziegler_bound_02 len1=394 len2=197 qn=197 in=64 nblk=4 Fi=192 Fl=384 Fc=256 cyc=0 blkW=5.275e+04
burnikel_ziegler_bound_02 len1=394 len2=197 qn=197 in=64 nblk=4 Fi=192 Fl=384 Fc=256 cyc=0 blkW=5.275e+04
burnikel_ziegler_bound_02 len1=394 len2=197 qn=197 in=64 nblk=4 Fi=192 Fl=384 Fc=256 cyc=0 blkW=5.275e+04
burnikel_ziegler_bound_02 len1=396 len2=198 qn=198 in=64 nblk=4 Fi=192 Fl=384 Fc=256 cyc=0 blkW=5.275e+04
burnikel_ziegler_bound_02 len1=396 len2=198 qn=198 in=64 nblk=4 Fi=192 Fl=384 Fc=256 cyc=0 blkW=5.275e+04
burnikel_ziegler_bound_02 len1=396 len2=198 qn=198 in=64 nblk=4 Fi=192 Fl=384 Fc=256 cyc=0 blkW=5.275e+04
burnikel_ziegler_bound_02 len1=396 len2=198 qn=198 in=64 nblk=4 Fi=192 Fl=384 Fc=256 cyc=0 blkW=5.275e+04
burnikel_ziegler_bound_02 len1=396 len2=198 qn=198 in=64 nblk=4 Fi=192 Fl=384 Fc=256 cyc=0 blkW=5.275e+04
burnikel_ziegler_bound_02 len1=396 len2=198 qn=198 in=64 nblk=4 Fi=192 Fl=384 Fc=256 cyc=0 blkW=5.275e+04
burnikel_ziegler_bound_02 len1=396 len2=198 qn=198 in=64 nblk=4 Fi=192 Fl=384 Fc=256 cyc=0 blkW=5.275e+04
burnikel_ziegler_bound_02 len1=398 len2=199 qn=199 in=64 nblk=4 Fi=192 Fl=384 Fc=256 cyc=0 blkW=5.275e+04
burnikel_ziegler_bound_02 len1=398 len2=199 qn=199 in=64 nblk=4 Fi=192 Fl=384 Fc=256 cyc=0 blkW=5.275e+04
burnikel_ziegler_bound_02 len1=398 len2=199 qn=199 in=64 nblk=4 Fi=192 Fl=384 Fc=256 cyc=0 blkW=5.275e+04
burnikel_ziegler_bound_02 len1=398 len2=199 qn=199 in=64 nblk=4 Fi=192 Fl=384 Fc=256 cyc=0 blkW=5.275e+04
burnikel_ziegler_bound_02 len1=398 len2=199 qn=199 in=64 nblk=4 Fi=192 Fl=384 Fc=256 cyc=0 blkW=5.275e+04
burnikel_ziegler_bound_02 len1=398 len2=199 qn=199 in=64 nblk=4 Fi=192 Fl=384 Fc=256 cyc=0 blkW=5.275e+04
burnikel_ziegler_bound_02 len1=399 len2=199 qn=200 in=100 nblk=2 Fi=256 Fl=384 Fc=256 cyc=1 blkW=2.138e+04
burnikel_ziegler_bound_02 len1=400 len2=200 qn=200 in=64 nblk=4 Fi=192 Fl=384 Fc=256 cyc=0 blkW=5.275e+04
burnikel_ziegler_bound_02 len1=400 len2=200 qn=200 in=64 nblk=4 Fi=192 Fl=384 Fc=256 cyc=0 blkW=5.275e+04
burnikel_ziegler_bound_02 len1=400 len2=200 qn=200 in=64 nblk=4 Fi=192 Fl=384 Fc=256 cyc=0 blkW=5.275e+04
burnikel_ziegler_bound_02 len1=400 len2=200 qn=200 in=64 nblk=4 Fi=192 Fl=384 Fc=256 cyc=0 blkW=5.275e+04
burnikel_ziegler_bound_02 len1=400 len2=200 qn=200 in=64 nblk=4 Fi=192 Fl=384 Fc=256 cyc=0 blkW=5.275e+04
burnikel_ziegler_bound_02 len1=400 len2=200 qn=200 in=64 nblk=4 Fi=192 Fl=384 Fc=256 cyc=0 blkW=5.275e+04
burnikel_ziegler_bound_02 len1=402 len2=201 qn=201 in=64 nblk=4 Fi=192 Fl=384 Fc=256 cyc=0 blkW=5.275e+04
burnikel_ziegler_bound_02 len1=402 len2=201 qn=201 in=64 nblk=4 Fi=192 Fl=384 Fc=256 cyc=0 blkW=5.275e+04
burnikel_ziegler_bound_02 len1=402 len2=201 qn=201 in=64 nblk=4 Fi=192 Fl=384 Fc=256 cyc=0 blkW=5.275e+04
burnikel_ziegler_bound_02 len1=402 len2=201 qn=201 in=64 nblk=4 Fi=192 Fl=384 Fc=256 cyc=0 blkW=5.275e+04
burnikel_ziegler_bound_02 len1=402 len2=201 qn=201 in=64 nblk=4 Fi=192 Fl=384 Fc=256 cyc=0 blkW=5.275e+04
burnikel_ziegler_bound_02 len1=402 len2=201 qn=201 in=64 nblk=4 Fi=192 Fl=384 Fc=256 cyc=0 blkW=5.275e+04
burnikel_ziegler_bound_02 len1=402 len2=201 qn=201 in=64 nblk=4 Fi=192 Fl=384 Fc=256 cyc=0 blkW=5.275e+04
burnikel_ziegler_bound_02 len1=404 len2=202 qn=202 in=64 nblk=4 Fi=192 Fl=384 Fc=256 cyc=0 blkW=5.275e+04
burnikel_ziegler_bound_02 len1=404 len2=202 qn=202 in=64 nblk=4 Fi=192 Fl=384 Fc=256 cyc=0 blkW=5.275e+04
burnikel_ziegler_bound_02 len1=404 len2=202 qn=202 in=64 nblk=4 Fi=192 Fl=384 Fc=256 cyc=0 blkW=5.275e+04
burnikel_ziegler_bound_02 len1=404 len2=202 qn=202 in=64 nblk=4 Fi=192 Fl=384 Fc=256 cyc=0 blkW=5.275e+04
burnikel_ziegler_bound_02 len1=404 len2=202 qn=202 in=64 nblk=4 Fi=192 Fl=384 Fc=256 cyc=0 blkW=5.275e+04
burnikel_ziegler_bound_02 len1=404 len2=202 qn=202 in=64 nblk=4 Fi=192 Fl=384 Fc=256 cyc=0 blkW=5.275e+04
burnikel_ziegler_bound_02 len1=405 len2=202 qn=203 in=102 nblk=2 Fi=256 Fl=384 Fc=256 cyc=1 blkW=2.138e+04
burnikel_ziegler_bound_02 len1=406 len2=203 qn=203 in=64 nblk=4 Fi=192 Fl=384 Fc=256 cyc=0 blkW=5.275e+04
burnikel_ziegler_bound_02 len1=406 len2=203 qn=203 in=64 nblk=4 Fi=192 Fl=384 Fc=256 cyc=0 blkW=5.275e+04
burnikel_ziegler_bound_02 len1=406 len2=203 qn=203 in=64 nblk=4 Fi=192 Fl=384 Fc=256 cyc=0 blkW=5.275e+04
burnikel_ziegler_bound_02 len1=406 len2=203 qn=203 in=64 nblk=4 Fi=192 Fl=384 Fc=256 cyc=0 blkW=5.275e+04
burnikel_ziegler_bound_02 len1=406 len2=203 qn=203 in=64 nblk=4 Fi=192 Fl=384 Fc=256 cyc=0 blkW=5.275e+04
burnikel_ziegler_bound_02 len1=406 len2=203 qn=203 in=64 nblk=4 Fi=192 Fl=384 Fc=256 cyc=0 blkW=5.275e+04
burnikel_ziegler_bound_02 len1=408 len2=204 qn=204 in=64 nblk=4 Fi=192 Fl=384 Fc=256 cyc=0 blkW=5.275e+04
burnikel_ziegler_bound_02 len1=408 len2=204 qn=204 in=64 nblk=4 Fi=192 Fl=384 Fc=256 cyc=0 blkW=5.275e+04
burnikel_ziegler_bound_02 len1=408 len2=204 qn=204 in=64 nblk=4 Fi=192 Fl=384 Fc=256 cyc=0 blkW=5.275e+04
burnikel_ziegler_bound_02 len1=408 len2=204 qn=204 in=64 nblk=4 Fi=192 Fl=384 Fc=256 cyc=0 blkW=5.275e+04
burnikel_ziegler_bound_02 len1=408 len2=204 qn=204 in=64 nblk=4 Fi=192 Fl=384 Fc=256 cyc=0 blkW=5.275e+04
burnikel_ziegler_bound_02 len1=408 len2=204 qn=204 in=64 nblk=4 Fi=192 Fl=384 Fc=256 cyc=0 blkW=5.275e+04
burnikel_ziegler_bound_02 len1=408 len2=204 qn=204 in=64 nblk=4 Fi=192 Fl=384 Fc=256 cyc=0 blkW=5.275e+04
burnikel_ziegler_bound_02 len1=410 len2=205 qn=205 in=103 nblk=2 Fi=256 Fl=384 Fc=256 cyc=1 blkW=2.138e+04
burnikel_ziegler_bound_02 len1=410 len2=205 qn=205 in=103 nblk=2 Fi=256 Fl=384 Fc=256 cyc=1 blkW=2.138e+04
burnikel_ziegler_bound_02 len1=410 len2=205 qn=205 in=103 nblk=2 Fi=256 Fl=384 Fc=256 cyc=1 blkW=2.138e+04
burnikel_ziegler_bound_02 len1=410 len2=205 qn=205 in=103 nblk=2 Fi=256 Fl=384 Fc=256 cyc=1 blkW=2.138e+04
burnikel_ziegler_bound_02 len1=410 len2=205 qn=205 in=103 nblk=2 Fi=256 Fl=384 Fc=256 cyc=1 blkW=2.138e+04
burnikel_ziegler_bound_02 len1=410 len2=205 qn=205 in=103 nblk=2 Fi=256 Fl=384 Fc=256 cyc=1 blkW=2.138e+04
burnikel_ziegler_bound_02 len1=412 len2=206 qn=206 in=103 nblk=2 Fi=256 Fl=384 Fc=256 cyc=1 blkW=2.138e+04
burnikel_ziegler_bound_02 len1=412 len2=206 qn=206 in=103 nblk=2 Fi=256 Fl=384 Fc=256 cyc=1 blkW=2.138e+04
burnikel_ziegler_bound_02 len1=412 len2=206 qn=206 in=103 nblk=2 Fi=256 Fl=384 Fc=256 cyc=1 blkW=2.138e+04
burnikel_ziegler_bound_02 len1=412 len2=206 qn=206 in=103 nblk=2 Fi=256 Fl=384 Fc=256 cyc=1 blkW=2.138e+04
burnikel_ziegler_bound_02 len1=412 len2=206 qn=206 in=103 nblk=2 Fi=256 Fl=384 Fc=256 cyc=1 blkW=2.138e+04
burnikel_ziegler_bound_02 len1=412 len2=206 qn=206 in=103 nblk=2 Fi=256 Fl=384 Fc=256 cyc=1 blkW=2.138e+04
burnikel_ziegler_bound_02 len1=412 len2=206 qn=206 in=103 nblk=2 Fi=256 Fl=384 Fc=256 cyc=1 blkW=2.138e+04
burnikel_ziegler_bound_02 len1=414 len2=207 qn=207 in=104 nblk=2 Fi=256 Fl=384 Fc=256 cyc=1 blkW=2.138e+04
burnikel_ziegler_bound_02 len1=414 len2=207 qn=207 in=104 nblk=2 Fi=256 Fl=384 Fc=256 cyc=1 blkW=2.138e+04
burnikel_ziegler_bound_02 len1=414 len2=207 qn=207 in=104 nblk=2 Fi=256 Fl=384 Fc=256 cyc=1 blkW=2.138e+04
burnikel_ziegler_bound_02 len1=414 len2=207 qn=207 in=104 nblk=2 Fi=256 Fl=384 Fc=256 cyc=1 blkW=2.138e+04
burnikel_ziegler_bound_02 len1=414 len2=207 qn=207 in=104 nblk=2 Fi=256 Fl=384 Fc=256 cyc=1 blkW=2.138e+04
